Summary at end of file
----------------------------------------------------------------------
Bucket	Keys
1247	STOLAR; TALAMAS; LARGE
1248	DINGIE; AUBUT; KREWSON
1249	EMPTY
1250	EMPTY
1251	EMPTY
1252	KIDNER
1253	EMPTY
1254	WAGGENER
1255	YANDURA
1256	BELON
1257	LARGO
1258	EMPTY
1259	MEDNIS; KIDNEY
1260	DESALLE
1261	RAPOZA
1262	GUILLEBEAU
1263	EMPTY
1264	BEECHAM
1265	BELOW
1266	SCHAAB; AN
1267	AO
1268	SCHAAD
1269	CRETEN; GRABOW
1270	AR; SCHAAF
1271	EMPTY
1272	EMPTY
1273	LOAN; AU
1274	EMPTY
1275	AW; RAPOZO
1276	AX; SCHAAL
1277	HIETALA; LOAR
1278	EMPTY
1279	EMPTY
1280	SCHAAP; GRITZ
1281	RHULE
1282	SCHAAR
1283	EMPTY
1284	EMPTY
1285	LUSKEY
1286	WITBECK; BA
1287	BOUFFARD
1288	EMPTY
1289	EMPTY
1290	BE; MCCOLLOCH
1291	HALFERTY
1292	EMPTY
1293	EMPTY
1294	BI; LOBB; SHROUT
1295	EMPTY
1296	CORDEL; MCCLARTY; GILLMOR
1297	CHINNI; LOBE
1298	BATTIEST
1299	NOTESTINE
1300	BO
1301	LASSAN
1302	HOLDERBAUM; CORDER
1303	CORDES
1304	EMPTY
1305	EANS
1306	BOSHARD
1307	CORDEW; MACKERL; LOBO
1308	ANDRZEJCZAK
1309	GRAMBERG
1310	MARIACHER; ALMAGUER; ARTER
1311	EMPTY
1312	EMPTY
1313	VALLERAND; HERDON
1314	EMPTY
1315	MACKERT
1316	EMPTY
1317	STITTSWORTH
1318	ARTEZ
1319	EMPTY
1320	EMPTY
1321	EMPTY
1322	TURNBOUGH; LARIN; BOSHART
1323	EMPTY
1324	EMPTY
1325	RHUMP
1326	EMPTY
1327	LARIS
1328	EMPTY
1329	SCERRA; MENNING; LEFFEL
1330	LAVALAIS; HOCKING
1331	RONDINELLI
1332	CAHELA
1333	CO; LOCH
1334	BLECKER; VANDENBERGHE
1335	EMPTY
1336	LOCK
1337	HUFSTEDLER; KANEVSKY
1338	EMPTY
1339	EMPTY
1340	LEFFEW
1341	SCHACK
1342	HOCKINS; TENEBRUSO; KINNETT
1343	ARBALLO; RINGSTAFF; MARENGO
1344	EMPTY
1345	EMPTY
1346	WILDRIDGE
1347	DINGLE
1348	CORTOPASSI; STOLDT
1349	EMPTY
1350	NERLICH; SCHIEFERSTEIN; LOCY
1351	EMPTY
1352	JEPPESEN; LATIMORE
1353	SISSION; MACKESY
1354	EMPTY
1355	EMPTY
1356	STAPELTON
1357	METOS
1358	EMPTY
1359	EMPTY
1360	WARTMAN
1361	EMPTY
1362	NEUMAYER; DK
1363	RADDEN
1364	SCANTLIN
1365	BIELIK; JOWELL
1366	CAVALLARO; DO
1367	RADDER; BAREMORE; LODI
1368	BERQUIST; SCHADE
1369	TUMBLESON
1370	EMPTY
1371	EMPTY
1372	FERRENCE; DU
1373	EMPTY
1374	WURST
1375	APRILL; HINTZE
1376	DY
1377	EMPTY
1378	PLEMEL
1379	STOLER; LARKE
1380	DOBBRATZ
1381	DERIVAN
1382	OLIVEROS
1383	BEMROSE; SCHADT; ALTHOFF; SWINDELL
1384	EMPTY
1385	BEHERNS
1386	WHEEINGTON
1387	EMPTY
1388	EMPTY
1389	EE; LARKO; NONAMAKER
1390	EMPTY
1391	ZABLOUDIL
1392	SOFER
1393	PETITJEAN; LAIZURE; LOEB
1394	LACROSSE
1395	EK; WURTH
1396	VATTEROTT; EL
1397	EM
1398	EMPTY
1399	GALLODORO; BUNTON
1400	LONSDALE
1401	BEECHER
1402	EMPTY
1403	STOLFI
1404	BEARFIELD; BERTAGNOLI
1405	EMPTY
1406	WURTS; LUSKIN; ROSADA
1407	WISSMANN
1408	SOFFA
1409	CROTEAU
1410	SCHAEN
1411	EMPTY
1412	LEASHER
1413	OGRODOWICZ; TOTOSZ; WURTZ
1414	EIDINGER; SCHAER; LOEW; IRVINE
1415	EMPTY
1416	SCHOENFELD; IRVING
1417	CORDIA
1418	EMPTY
1419	EMPTY
1420	GLADYSIEWSKI; ROSADO
1421	TILEY
1422	EMPTY
1423	EMPTY
1424	EMPTY
1425	BIELKE
1426	BELTS; BALLESTERO; BERTALAN; KLEIMAN
1427	BOBSIN; WOJICK
1428	EMPTY
1429	EMPTY
1430	EARL
1431	SCHOSSOW; PURINTON
1432	EMPTY
1433	STEPAN; LASSEN; BELTZ
1434	LINDWALL; EARP
1435	KALAFATIS; KLIGER; SCHAFF
1436	SPEVACEK; HEBDA; POKOJ
1437	LASSER; LEAHEY
1438	CRONAUER; FU
1439	EMPTY
1440	EMPTY
1441	ZAMBORANO; WIMBER; PASQUALETTI
1442	OKUHARA
1443	EARY; ARTIS
1444	LOFT
1445	TROLIO; BECERRIL; BELUE
1446	SANGIACOMO; CONNALLY
1447	EMPTY
1448	MCQUAIDE
1449	ZUMMO
1450	EMPTY
1451	EMPTY
1452	METRO
1453	EMPTY
1454	EMPTY
1455	EMPTY
1456	EMPTY
1457	SALISBURY
1458	EMPTY
1459	EASH
1460	EMPTY
1461	EMPTY
1462	BUFFONE; LOGE
1463	KINIKINI; HILARIO
1464	EMPTY
1465	GO
1466	FAGERQUIST
1467	PETROFF; STARKWEATHER
1468	BIELLO
1469	RICHARDVILLE
1470	ALIMENT; SALIZAR; ROZEBOOM
1471	DAEHN; MOUNTFORD; GU; EAST
1472	MORETON
1473	RUMBACH
1474	EMPTY
1475	HOLLYWOOD
1476	KURTTI; TANNOUS; TITZER
1477	GILGORE
1478	EMPTY
1479	ARRISON
1480	ZHUANG; MOERKE; HEBEL
1481	BASEMAN; MORTIMORE
1482	EMPTY
1483	EMPTY
1484	SHOSTAK; HA
1485	HETTES
1486	HEBER
1487	EMPTY
1488	FELTMAN; HE
1489	EMPTY
1490	MANFORD; RAIBLE
1491	EMPTY
1492	EMPTY
1493	PEDDER
1494	KRUKOWSKI; MAYHAN
1495	EMPTY
1496	EMPTY
1497	SIGNORELLI
1498	CREMONESE; HO
1499	TREVATHAN
1500	ALLESSI
1501	MARINONI
1502	EMPTY
1503	EMPTY
1504	METTA; LOHN; HU
1505	EMPTY
1506	EMPTY
1507	SOFIA
1508	METTE; BRUMMEL; HY; LOHR
1509	LABINE
1510	UIHLEIN; LOHT; HIGGIN
1511	LAROE; STELTZER
1512	RUSCHMEYER
1513	COVERDELL
1514	BLEGEN; BRUMMER
1515	DROCK
1516	DELZER; BRUMMET
1517	SHIREMAN
1518	GEISSEL
1519	DISETH
1520	ZUMOT; CORDLE
1521	EMPTY
1522	KUCZMA; TATMAN; METTS; PIERRE
1523	EMPTY
1524	CHALONER; LOIA
1525	LAVELLE
1526	PIERRI
1527	EMPTY
1528	METTY
1529	LAVELLI; IM
1530	IN
1531	PULLIAM
1532	PULLIAN; IP; PIERRO
1533	EMPTY
1534	EMPTY
1535	LOIL
1536	EMPTY
1537	EMPTY
1538	EMPTY
1539	LAURIMORE
1540	EMPTY
1541	BROOMELL; OSBMENT; MILTENBERGER
1542	FASSINGER; LOIS; SCHAIN; RACKHAM
1543	EMPTY
1544	COWBOY; PURSLEY
1545	EMPTY
1546	EMPTY
1547	EMPTY
1548	EMPTY
1549	SHANSKY
1550	MACDANIEL; JESSEE
1551	EMPTY
1552	STARICH; HISSAM; BRIDEAU
1553	EMPTY
1554	MELENDRES
1555	EMPTY
1556	EMPTY
1557	JESSEL
1558	JI
1559	TRAWICK; JESSEN
1560	ARIDAS
1561	MELENDREZ
1562	GOSSELIN
1563	JN
1564	JO
1565	EMPTY
1566	TYSDAL
1567	EMPTY
1568	EMPTY
1569	EMPTY
1570	GASEOMA; LEAVIGNE; JU; JOWERS
1571	JARRIETT
1572	EMPTY
1573	SOFKA; GUCMAN
1574	EMPTY
1575	BLEGGI
1576	GOODGER; OKINO
1577	DZIEDZIC
1578	MOTAMED; KOCHLER; GRADOWSKI
1579	RAUNER
1580	OKINS; JAYROE
1581	EMPTY
1582	FRANGIONE
1583	KA; FURNISH
1584	EMPTY
1585	RADDLE
1586	EMPTY
1587	KE
1588	EMPTY
1589	GILGOUR; WESTERVELT
1590	EMPTY
1591	BERKSHIRE
1592	EMPTY
1593	BUFFORD
1594	ILLINGWORTH; FURNISS
1595	EMPTY
1596	EMPTY
1597	SUMABAT; STOLLE; KO
1598	GIASSON; STOCKERT; BOMGARDNER
1599	EMPTY
1600	DESALVO
1601	APPELING; SAXTON
1602	EMPTY
1603	KU
1604	LOEHLEIN
1605	HOBBINS
1606	LOBLEY; SCHLECTER; FITTEN; TRIMBOLI
1607	HEBIG; KY; FILSAIME
1608	EMPTY
1609	EMPTY
1610	EMPTY
1611	EMPTY
1612	PEDDIE; RAHAL
1613	EMPTY
1614	WEGWEISER
1615	BATTAGLINI
1616	KRAPFL; LA
1617	PEZLEY; STOLLY
1618	KWATERSKI
1619	EMPTY
1620	LE
1621	BATTAGLINO; MASCETTI
1622	HAZOURI; SJOSTRAND
1623	LOLA; ZETTLEMOYER; ZAUGG
1624	MORETTA; LI
1625	BOBSON
1626	EMPTY
1627	EMPTY
1628	CORDON
1629	SCHWEERS
1630	MAYHER; LARRY; LO
1631	LOLI
1632	TILLE; MORETTI
1633	EMPTY
1634	BAVIER; WILLWERTH; LOLL
1635	SCRIVENS; MAYHEW
1636	ARTON; LU
1637	JOWETT
1638	VAVRICEK; MORETTO; SCHALK
1639	GLASIER; SCHALL
1640	SCHURKAMP; LY
1641	JOVEL; SHAFER
1642	EMPTY
1643	EMPTY
1644	MALOUFF
1645	EMPTY
1646	BRENNENSTUHL; LARSH; LEISURE
1647	JOVER; RIVINIUS
1648	STANCZYK
1649	FIVECOAT; MA
1650	GOFFER
1651	MC; SILGUERO
1652	TILLY
1653	ME
1654	EMPTY
1655	BARAKAT; VEILLON
1656	KRUSHANSKY; LOMA; FINGERSON
1657	EMPTY
1658	DINGUS
1659	WIMBLE
1660	KLAAMEYER
1661	EMPTY
1662	LOMG; COTTAM
1663	MO
1664	STOCKETT; MOGAVERO
1665	EMPTY
1666	EMPTY
1667	LUBAWY
1668	MT
1669	PEPPAS; MU
1670	EMPTY
1671	ZEPHYR; BOSSHART
1672	EMPTY
1673	EMPTY
1674	EMPTY
1675	EMPTY
1676	TURESON; LOMU; SCHAMP
1677	COROLIS; WROBEL
1678	EMPTY
1679	SCHAMS; NOAKES
1680	EMPTY
1681	EMPTY
1682	NA; JESSIE
1683	VASCONCELOS
1684	HISSEM; BUNNING
1685	CAMPOLONGO
1686	EMPTY
1687	SIVRET
1688	WIGEN; NG
1689	LONA
1690	NI; VANNAH
1691	EMPTY
1692	COMOLETTI
1693	CHINZI; LONE
1694	WIGET
1695	LONG
1696	NO
1697	EMPTY
1698	SCHANE
1699	EMPTY
1700	EMPTY
1701	EMPTY
1702	LONN
1703	LABITA; CARDILLO
1704	SCHANK
1705	POSUSTA
1706	NY
1707	LONS
1708	REATHERFORD; NORMANDIN
1709	LARUE
1710	EMPTY
1711	EMPTY
1712	EMPTY
1713	TUTELA
1714	EMPTY
1715	EMPTY
1716	FALZON
1717	STANFILL
1718	EMPTY
1719	SCHANZ
1720	HELPHENSTINE; LEFTRIDGE; MCKLVEEN
1721	EMPTY
1722	OH
1723	EMPTY
1724	EMPTY
1725	NAMANNY; OK; TROMBETTA
1726	JANSING
1727	FAULCON
1728	ON; CHATFIELD
1729	VILEGAS; BUNTYN; STOLPE
1730	LOOI; LUZANIA; PETRONE
1731	EMPTY
1732	OR; LOOK
1733	DUNSCOMB
1734	EMPTY
1735	OU; LIPPMAN
1736	EMPTY
1737	OW; LOOP
1738	EMPTY
1739	WOODBURG; SILVAN
1740	OZ; LIVERANI; ROSANE; LOOS
1741	RODGER
1742	LARVE; RODGES; BODENSTEIN; WHITLINGER; NARDONE
1743	LICERIO
1744	SILVAS
1745	EMPTY
1746	ARTRY; ALBACH; WOODBURN; ECKHOFF
1747	EMPTY
1748	XAIMOUNGKHOUN; PA
1749	TILOW
1750	WILLIGAR; ROSANO; BOICE
1751	DEBLIECK
1752	EMPTY
1753	CUZZI
1754	EMPTY
1755	LOCKETTE
1756	PI
1757	WOODBURY
1758	COROLLA; ANDERBERG
1759	CUZZO; LOPE; WIGGS
1760	REIFMAN
1761	FOGLEMAN
1762	FITTJE; SEAFORTH; PO
1763	EMPTY
1764	EMPTY
1765	MCCONNAUGHHAY; DUBERRY
1766	SUNDERMEYER
1767	LUKAN; BENCHOFF
1768	PU
1769	EMPTY
1770	GUZALAK; LOPP
1771	EMPTY
1772	PY; LUKAS
1773	DROKE
1774	PITMAN
1775	UMNUS; SCHAPP
1776	EMPTY
1777	VEASMAN
1778	EMPTY
1779	WATKINSON
1780	EMPTY
1781	HAUTALA
1782	EMPTY
1783	DEMICHIEL; ZACHMAN; PELCHAT
1784	PAVONE
1785	BRITSCHGI; KRALING
1786	KOZLAK
1787	EMZIAH
1788	NITCHMAN; PAVONI; PICCHI
1789	DRAMIS
1790	THORNTON
1791	HIDROGO
1792	CULLOTON
1793	WIGHT
1794	PEPPEL
1795	SASUILLE; GERNERT; COTTEN
1796	EMPTY
1797	EMPTY
1798	ALVERADO; CARBONARA; CORDTS
1799	MESIAS; GUMINA; COTTER
1800	PEPPER
1801	MALAGISI
1802	DOVERSPIKE
1803	EMPTY
1804	COTTEW; KUZARA
1805	KRAVETS; ORWIG
1806	KAZIMI
1807	EMPTY
1808	AUCES; CADWALLADER
1809	SYMONS
1810	EMPTY
1811	EMPTY
1812	ORWIN; CARBONARO; KRAVETZ; NELSEN
1813	EMPTY
1814	RA
1815	EMPTY
1816	TRAMMEL
1817	EMPTY
1818	STAHMER; RE
1819	EMPTY
1820	VONKROSIGK; STECKMAN
1821	LORA
1822	TRAMMER
1823	EMPTY
1824	BALMER; LORD
1825	BALMES; LORE
1826	VAVRICKA; DUFFEE; RM; MCCALLION
1827	EMPTY
1828	RO
1829	LORI; STRASBURG
1830	HANHAN; BOIES; JEZEK
1831	GUTZMAN; SCHARF
1832	VANNER; DUFFEK; WESTERLING
1833	DUFFEL
1834	EMPTY
1835	EMPTY
1836	BETACOURT
1837	EMPTY
1838	LORR; RIVEIRO
1839	MOCKLER; ARTUS; DUFFER
1840	GERDING
1841	SCHARP; MORMANN
1842	HARISTON; NARRON
1843	SCHARR
1844	BUJNOWSKI
1845	NORTHCRAFT; LORY
1846	LORZ; DUFFEY
1847	SA
1848	EMPTY
1849	EMPTY
1850	EMPTY
1851	NARROW; SE
1852	EMPTY
1853	EMPTY
1854	LOSA; MESICH
1855	SI; BUBIER; PULIZZI
1856	EMPTY
1857	MESICK
1858	COOMBER; LOSE
1859	COOMBES
1860	EMPTY
1861	STOLTE; LOSH; SO
1862	EMPTY
1863	TESLER
1864	RAFTER
1865	KOLENDA
1866	RAHIB; WEHLING
1867	VANISOUVONG; GARONE; SU
1868	LOSO
1869	EMPTY
1870	NEALLEY
1871	NEWENLE; DURPHEY; SY
1872	PURSLOW; SOUTHCOTT; DRONE; LOSS
1873	EMPTY
1874	DRONG; HOLLINSHEAD
1875	STOLTS; MASSMAN; SILVER
1876	MEARING
1877	RAHIM
1878	EMPTY
1879	CARBAL; BUGGIE
1880	TA
1881	EMPTY
1882	ROSARO; STOLTZ; SILVEY
1883	BEMAN
1884	TE
1885	ZITZLOFF
1886	SNOWDY
1887	LOTA
1888	EMPTY
1889	EMPTY
1890	EMPTY
1891	JESSOP
1892	TAMBURINO; SOLLOCK
1893	EMPTY
1894	HILDAGO; POPLASKI; LOTH; COOVER; TO
1895	EMPTY
1896	COLINGER
1897	EMPTY
1898	EMPTY
1899	CAJUNE; LUKEN
1900	ZAWADZKI; SCHLICK; TU
1901	PURSWELL
1902	EMPTY
1903	MODGLING; LUKER
1904	TY; LUKES
1905	EMPTY
1906	METZKER; LOTT
1907	CAVAZOS
1908	REHART
1909	FRUEHLING; PETROSS
1910	WIGLE; BITTERS
1911	BEMBI; SCHATT; DROOK
1912	LOTZ
1913	PAGUIN; PELCHER; VALASQUEZ
1914	SFERRAZZA; CASILLA
1915	UC
1916	EMPTY
1917	SCHATZ
1918	EMPTY
1919	BEMILLER; STEPPE
1920	AHONEN
1921	KINGSLAND
1922	EMPTY
1923	UK; LOUD
1924	MOHAIR; HILDAHL; BEECHUM
1925	UM
1926	GUCCIONE; SILVERIA; BLUMENFELD; NIPPER; SCHAUB
1927	SYMORE
1928	CREEKBAUM; CASILLO; PEPPIN
1929	AZZOPARDI
1930	INTROINI; MACENTEE; UR; SCHAUF; LOUK; STURGILL
1931	US
1932	EMPTY
1933	STEPPS
1934	EMPTY
1935	FRENIERE; LOUP
1936	SCHAUL; FITTON
1937	SMALLMAN; UY
1938	EMPTY
1939	ANTAYA; LOUT
1940	DEREZINSKI; SILVERIO
1941	KOUNCE; RASBERY; SALIBA
1942	COLESTOCK; BEIGERT; ROSATI
1943	TILUS; SCHAUS; LOUX
1944	EMPTY
1945	EMPTY
1946	VA
1947	EMPTY
1948	MARTIAN; ROSATO
1949	EMPTY
1950	VE
1951	EMPTY
1952	EMPTY
1953	MANTILIA
1954	ALBAIR; PULLING
1955	EMPTY
1956	BALMIR; DOUKAS; DIGIULIO
1957	LOVE
1958	DUFFIE; TENNER
1959	NIRENBERG; FULLENWIDER
1960	VO
1961	FETHERSTON
1962	EMPTY
1963	SURIANO
1964	EMPTY
1965	TENNEY
1966	STEINBAUER; PULLINS; VU
1967	BIEDERWOLF; GUTZMER; DUFFIN
1968	EMPTY
1969	EMPTY
1970	VY
1971	SCHLIEP
1972	EMPTY
1973	EMPTY
1974	EMPTY
1975	EMPTY
1976	LICHTENWALNER
1977	EMPTY
1978	GWALTNEY
1979	ROSEKRANS; CALLAGHAN
1980	EMPTY
1981	EMPTY
1982	HOWDESHELL; BUSCHMANN; FIELDEN
1983	RULEMAN; HUGGETT; ABRAMSON
1984	EMPTY
1985	EMPTY
1986	LOWA; FIELDER
1987	EMPTY
1988	BANDULIN
1989	RISLER; LOWD; LEGAULT
1990	ZALLER; SILVIA; LOWE
1991	FIJAL
1992	WHITMEYER; DOZIER
1993	COMPARONI
1994	EMPTY
1995	WHELDON; STEPRO; RIBBLE
1996	RISLEY
1997	EMPTY
1998	EBBS; LEEMING
1999	LOWN; WU
2000	TESTMAN
2001	WAYNICK
2002	MOCCIA
2003	EMPTY
2004	CARBEE; GALUPPO; SILVIO; DURRAH
2005	EMPTY
2006	EMPTY
2007	EMPTY
2008	MARTICH; FUHRMEISTER; SILVIS
2009	SCHNATHORST; KREBSBACH
2010	LOWY; SOBOTA
2011	EMPTY
2012	SEPVLIEDA
2013	EMPTY
2014	FALCONERI; HISSOM; BOIKE
2015	BRACKEEN
2016	MOCCIO
2017	COTTLE
2018	PEPPLE
2019	BEMER; LOSTROH
2020	EMPTY
2021	MENKEN; SALIDO
2022	VALERIANI; STEINBAUGH
2023	EMPTY
2024	EAFFORD; GRACES
2025	EMPTY
2026	INACIO; LONGINOTTI; HEREDA
2027	EMPTY
2028	TRELLES; VALERIANO
2029	VAISMAN
2030	GRACEY
2031	LUKIN
2032	XU
2033	EMPTY
2034	EMPTY
2035	EMPTY
2036	EMPTY
2037	ZAMPIERI
2038	EMPTY
2039	GORGLIONE
2040	EMPTY
2041	PRECHT; DIFLORIO
2042	LOXTON
2043	ASHURST
2044	EMPTY
2045	YA
2046	EMPTY
2047	EMPTY
2048	EMPTY
2049	YE
2050	KOZLIK; KISIEL
2051	DROSS
2052	MANTILLA; DROST; LOYA
2053	SKIBICKI; YI
2054	OWUSU
2055	DANELLA; LOYD
2056	CHIODI; BOULWARE
2057	EMPTY
2058	EMPTY
2059	YO; STOLZE
2060	EMPTY
2061	EMPTY
2062	CHIODO
2063	BUSSEN
2064	POLAK
2065	RODENBAUGH; YU
2066	EMPTY
2067	BUSSER; POLAN; CURLING
2068	EMPTY
2069	ARABAJIAN; REESER; BYERS
2070	CHESNUTT; ISAAC
2071	RATCHFORD
2072	KORTKAMP
2073	EMPTY
2074	BUSSEY
2075	GILCOINE; FIOTODIMITRAK; BLOXHAM
2076	MANUELITO
2077	EMPTY
2078	ISAAK
2079	UBENCE; MUSKRAT
2080	EMPTY
2081	SAVELA; DINHAM
2082	EMPTY
2083	EMPTY
2084	RINNER
2085	CHESICK; REUTELER; DROTT; KUPETZ; SEABRON; LOZA
2086	EMPTY
2087	EMPTY
2088	STSAUVEUR
2089	LILLPOP; LOZE; JESSUP
2090	LINCICUM; EBEL
2091	WASIUTA; TENNIS; RINGLER
2092	EBEN; MARTIEZ; SAVELL; PEAVEY
2093	EMPTY
2094	KIESTER
2095	EMPTY
2096	EBER
2097	EMPTY
2098	RINGLEY
2099	LOZO
2100	ANDRZEJCZYK; SALLIES
2101	EMPTY
2102	CZARNIK
2103	KOVATCH; EBEY
2104	ESPOSTO; URMAN
2105	BRENNICK; BRUMAGHIM; SAVELY
2106	EMPTY
2107	VILLAO
2108	ALBANG; HORTMAN; CAMDEN
2109	KOPPEL
2110	ALBANI; VILLAR
2111	VILLAS; KOPPEN
2112	GIDARO; HRUSKA
2113	HEUMANN; DURANDO
2114	EMPTY
2115	CALLAGHER; KOPPER
2116	APELA; LAUMEYER; KOPPES; ALBANO
2117	EMPTY
2118	KERTELS; STEBNER
2119	CIRONE
2120	EMPTY
2121	VERHAGEN; STORLIE
2122	EMPTY
2123	NOLLMAN; MCKEAG
2124	COTTOM
2125	COTTON
2126	PIESCO; ALBANY
2127	EMPTY
2128	MOGOLLON
2129	EMPTY
2130	PICKREL; MCKEAN
2131	EMPTY
2132	PICKREN
2133	SHAFTO
2134	EMPTY
2135	CIONE; BRANDENBERGER
2136	EMPTY
2137	DESLATTE
2138	GRACIA
2139	CIONI; ZAHAREK
2140	LEVREAU
2141	CERCHIA; ARABIAN
2142	GRACIE; NELSON
2143	EMPTY
2144	NIPPLE
2145	MAYHUE; CARBIN; KINKEL
2146	EMPTY
2147	TORREGROSA
2148	DERWITSCH
2149	EMPTY
2150	EMPTY
2151	LUBBEN; JIMMISON; KINKER
2152	ISACS; BEMIS
2153	MENKIN; HOFHEIMER
2154	SANLUCAS; MICLETTE
2155	BALMOS; HETHERMAN
2156	BARHYDT; HADLER
2157	TIMMEL
2158	MARSCHEL
2159	EMPTY
2160	EMPTY
2161	PATCHEN
2162	MAXEDON
2163	TIMMER; HADLEY
2164	MAROUSEK; OSBOURN
2165	PATCHER
2166	PATCHES
2167	EMPTY
2168	SPULER
2169	VANNOY
2170	EMPTY
2171	KAVANAH
2172	HOSICK; KEREKES
2173	EMPTY
2174	BYRNSIDE
2175	JARELL
2176	EMPTY
2177	MEDEARIS
2178	DROWN
2179	EMPTY
2180	EMPTY
2181	EMPTY
2182	JARELS
2183	OVERMYER
2184	EMPTY
2185	STRIETER
2186	BUSSIE; ERDMANN
2187	EMPTY
2188	EMPTY
2189	WHITINGER
2190	POLEE; WRINKLES
2191	EMPTY
2192	AUDAIN; DESNOYERS
2193	EMPTY
2194	EMPTY
2195	EMPTY
2196	POLEK; VERSTRAETE
2197	JAREMA
2198	TESLOW; BLICKENSTAFF
2199	OEHLER; POLEN
2200	DECOSTER
2201	VANHOOZIER
2202	GEHRMANN
2203	AGRAWAL; DEEMER
2204	HRADECKY; POLES
2205	LANGOLF
2206	ANGWIN; HEFFNER
2207	LASCH
2208	FRANCESCO; LANUZA; MITCHELLE
2209	SPANBAUER
2210	MESINA; POLEY
2211	DRUCKHAMMER; EBIA
2212	EMPTY
2213	EMPTY
2214	EMPTY
2215	HUDDLE
2216	EMPTY
2217	VANEVERY
2218	EMPTY
2219	EMPTY
2220	SMAYDA; BUCKSON
2221	EMPTY
2222	EMPTY
2223	EMPTY
2224	EMPTY
2225	MCPHARLANE; SCHIAFFINO; TOLFREE
2226	EMPTY
2227	EMPTY
2228	EMPTY
2229	JACKEL
2230	EMPTY
2231	EMPTY
2232	EMPTY
2233	EMPTY
2234	EMPTY
2235	EMPTY
2236	PITMON; MEDOFF
2237	KNOECHEL
2238	LUKOW; LIVOTI
2239	DESKINS
2240	STEAD
2241	EMPTY
2242	EMPTY
2243	YAZDANI
2244	AHRENDES; BRETADO
2245	HOSIER
2246	JENNRICH
2247	EMPTY
2248	BAISDEN
2249	MCPARTLAND
2250	FILLINGHAM
2251	GOLDMAN
2252	EMPTY
2253	EMPTY
2254	SPERBECK; STEAR
2255	EMPTY
2256	SANDERCOCK
2257	EMPTY
2258	EMPTY
2259	EMPTY
2260	KOZLOW; COREAS; MCKEEL; MULVEY
2261	DESSELLE
2262	MCKEEN
2263	SCHLINK; JEMMETT; LONGHOFER
2264	EMPTY
2265	WHITLINGUM
2266	FARBMAN
2267	DROZD
2268	DROZE; SEIFARTH
2269	EMPTY
2270	LANGONE
2271	EMPTY
2272	EMPTY
2273	EMPTY
2274	STEBE; LANGONI
2275	EMPTY
2276	OPHER; WITCHARD
2277	EMPTY
2278	BOISE
2279	KINKIN; JAFFRAY; ZAHARIS
2280	GRINDEL
2281	EMPTY
2282	OHOTTO; JIMMERSON; FEDLER
2283	LASER
2284	TENNON
2285	EMPTY
2286	GRINDER
2287	EMPTY
2288	EMPTY
2289	TROMBA; BOGREN; MCKERNAN
2290	EMPTY
2291	EMPTY
2292	EMPTY
2293	PATCHIN
2294	EMPTY
2295	LOTTHAMMER
2296	TIMMIS; VENTRELLA
2297	HAROLDSEN; SAVERS
2298	ROESSER
2299	EMPTY
2300	BERZAS
2301	EMPTY
2302	EMPTY
2303	OTTENWESS; SAVERY
2304	ROCHEFORD; SUSOEV; HUPPER
2305	EMPTY
2306	EMPTY
2307	EMPTY
2308	MOESCH
2309	EMPTY
2310	STECH
2311	NIEDERMAYER
2312	CHIOLA; SALIMI; MENCHACA
2313	LAUINGER; STECK
2314	EBLE
2315	GAZDECKI
2316	EMPTY
2317	BRACKENS
2318	GEWINNER; NISHIYAMA
2319	TRAYWICK; WENDEL
2320	KAVANEY; ROCHEFORT; DELVECCHIO
2321	EMPTY
2322	MCALLISTER
2323	EMPTY
2324	LANGWITH; SCHLIPF; CORESSEL
2325	WENDER
2326	EMPTY
2327	EMPTY
2328	EMPTY
2329	BIEMER; GOLDBLATT
2330	EMPTY
2331	POLIN; HARSHMAN
2332	POLIO; PETRARCA
2333	KOPPLE
2334	SCHLIPP; HIGHAM
2335	NIESENT; SKAARE
2336	EMPTY
2337	SALINA; POLIT
2338	EMPTY
2339	EMPTY
2340	BUEGLER
2341	SAUNIER
2342	PITASSI; SOENKSEN
2343	CARBON; SALING
2344	EMPTY
2345	CHIOMA; HLASTALA
2346	OSTASIEWICZ; CAVNESS
2347	EMPTY
2348	LUKSA
2349	MARSCHKE
2350	ISAIS
2351	EMPTY
2352	KISLING
2353	EMPTY
2354	EMPTY
2355	WISEHART; HECKEL
2356	HERENA; FICKAS; KERTESZ; PENADO
2357	EMPTY
2358	EMPTY
2359	VALLELONGA
2360	SCHNEIDMILLER; DELPRINCIPE
2361	HECKER
2362	EMPTY
2363	LANGHOLZ
2364	MARTINA
2365	EMPTY
2366	EVERDING
2367	FITZMIER; TREWORGY; WEIDMANN
2368	DUFFUS; MARTINE
2369	KINKLE
2370	STEEB
2371	TIMAR
2372	TIMAS; SPIRITO; MARTINI; STEED
2373	EMPTY
2374	EMPTY
2375	STEEG
2376	EMPTY
2377	EMPTY
2378	MARTINO
2379	EMPTY
2380	STEEL
2381	EMPTY
2382	MARTINS; STEEN
2383	EMPTY
2384	STEEP; MOESER; CHIONG; POLKA
2385	SALLING
2386	STEER
2387	COREEN
2388	BRICHETTO; MARTINY
2389	MARTINZ
2390	HALMSTEAD
2391	EMPTY
2392	BUSSOM
2393	WANDELL; BUSSON; PEPER
2394	EMPTY
2395	SOLLORS
2396	KADLUBOWSKI
