Summary at end of file
----------------------------------------------------------------------
Bucket	Keys
1259	EMPTY
1260	FINGAR
1261	NOWAKOWSKI
1262	BUKOVSKY
1263	ALBERTSON
1264	HILLERMAN
1265	GENETT; KORTGE; DOEDE
1266	BRYNGA
1267	EMPTY
1268	EMPTY
1269	EMPTY
1270	SIEDEL
1271	TYGER
1272	DRAMIS; HEDMAN
1273	EMPTY
1274	EMPTY
1275	EMPTY
1276	EMPTY
1277	EMPTY
1278	EMPTY
1279	EMPTY
1280	BURDA
1281	EMPTY
1282	OGANDO
1283	HAINER
1284	BURDE; HAINES
1285	EMPTY
1286	BURDG; JHANSON; HASELHORST; BUKOWSKI
1287	EMPTY
1288	BURDI
1289	MAGNONE
1290	VENNING; HAINEY
1291	EMPTY
1292	EMPTY
1293	EMPTY
1294	CHAPLEAN; BURDO
1295	GUILTNER
1296	EMPTY
1297	EMPTY
1298	PETRAIN
1299	EMPTY
1300	EMPTY
1301	EMPTY
1302	EMPTY
1303	BALTRUWEIT
1304	EMPTY
1305	KOZUSKO
1306	CRADY
1307	EMPTY
1308	THOELE
1309	EMPTY
1310	PILLSBURY
1311	EMPTY
1312	LAUREL; OWINGS
1313	PLOWE
1314	CHAVANA; LAUREN; NOGGLE
1315	EMPTY
1316	MAGNUSON
1317	SCHARMER
1318	JUMONVILLE; AREBALO
1319	HEAGANY; MOFFAT
1320	POQUE
1321	EMPTY
1322	JAHDE
1323	ZUKOWSKI
1324	WESTERLING
1325	LAUREY
1326	EMPTY
1327	WATERS
1328	HABERSHAM
1329	EMPTY
1330	EMPTY
1331	EMPTY
1332	EMPTY
1333	WILDIN; MOSCRIP; HARTFORD
1334	LENOCH
1335	LENOCI
1336	EMPTY
1337	EMPTY
1338	ALDERTON; ROJERO
1339	ZUKOWSKY; KNIEFEL; TREPAGNIER
1340	AMSTERDAM
1341	SHEHORN
1342	EMPTY
1343	LEFLEUR; ALKIRE
1344	KAMENSKY
1345	HIBBS
1346	STOPYRA; MAXTON
1347	EMPTY
1348	EMPTY
1349	EMPTY
1350	SANDOE
1351	LOCKERMAN
1352	GUITTEREZ; GUTTIERREZ
1353	EMPTY
1354	EMPTY
1355	FLEITAS
1356	EMPTY
1357	HEDEGORE; SHASTRI
1358	EMPTY
1359	EMPTY
1360	FORINGER
1361	EMPTY
1362	EMPTY
1363	SANDOR; HAYSLETT
1364	SANDOS; SPITTLER
1365	KROMER
1366	DELEMOS; ROTHERMEL
1367	LURYE; DONELLY
1368	SANDOW; FRENETTE
1369	EMPTY
1370	EMPTY
1371	SETTLEMIRES; SANDOZ
1372	EMPTY
1373	EMPTY
1374	LIVEZEY
1375	EMPTY
1376	EMPTY
1377	EMPTY
1378	EMPTY
1379	EMPTY
1380	EMPTY
1381	KNIFFEN
1382	EMPTY
1383	BARNERS
1384	LAFORREST; HARRIETT
1385	EMPTY
1386	MAYTON
1387	EMPTY
1388	GREENWELL
1389	BEEBOUT
1390	OSMUN
1391	WISHER
1392	LARRIMORE
1393	EMPTY
1394	EMPTY
1395	OSMUS; SEETON
1396	CORONADO
1397	EMPTY
1398	EMPTY
1399	CATALANATTO
1400	EMPTY
1401	EMPTY
1402	SCHWEICKERT
1403	FORSTER
1404	GUYE
1405	GUARRACINO; LAWREY
1406	TOROK
1407	AGURS; HARRAH
1408	EMPTY
1409	EMPTY
1410	BUZICK; OCHSNER
1411	LARBI; HARRAL
1412	EMPTY
1413	LEMMEN
1414	HALLINAN
1415	EMPTY
1416	BLOEDEL; STIGSELL
1417	LEMMER
1418	GUYS; WITHEE
1419	EMPTY
1420	GASCHKE
1421	MCCUMBERS; NOULLET
1422	EMPTY
1423	SELOVER; MISTER; GENOVESE
1424	EMPTY
1425	EMPTY
1426	WITHEM
1427	GENOVESI
1428	TALLADA
1429	EMPTY
1430	GERETY
1431	EMPTY
1432	BIRRITTELLA; BURCIN; VERBURG
1433	BEGONIA; KIZIOR; JAVAUX
1434	EMPTY
1435	BEDRE; SEFTON; JAFFE
1436	EMPTY
1437	EMPTY
1438	WITHEY
1439	MONEYMAKER
1440	SWEETS
1441	ZWAHLEN
1442	SCHINDEWOLF; FERDIG
1443	SHAMMO; FEEBACK; HAMNER
1444	GMERNICKI; ROMERA; FOULKES
1445	EMPTY
1446	OBANNION; HOLADAY
1447	WAWERS; WHITCHURCH
1448	EMPTY
1449	FERDIN; MAGRONE
1450	EMPTY
1451	EMPTY
1452	EMPTY
1453	EMPTY
1454	EMPTY
1455	JAFFY; SOLDANO; ATWATER
1456	BOLEYN
1457	BUMBRAY
1458	ROMERO
1459	MITTEN
1460	EMPTY
1461	EMPTY
1462	BUSSINGER; ROSINE
1463	MITTER
1464	ROSING
1465	THORINGTON
1466	TAG; BACOTE
1467	EMPTY
1468	GAILS; PETRIZZO; MAHAPATRA; TAI
1469	VIBBARD; TAJ; GERHARD
1470	PFEFFERKORN; TAK
1471	OCKLEBERRY
1472	HEIMAN; TAM
1473	EARPS; RUBENDALL; TAN
1474	DESIMAS; TAO
1475	EMPTY
1476	EMPTY
1477	NOVITSKE; LUNDAHL
1478	HANNEM; LETTERLOUGH
1479	HANNEN; TAT; HARKEMA
1480	FINCEL; SOLLENBERGER
1481	NOVITSKI
1482	EMPTY
1483	HANNER
1484	DRAIME; HANNES; TAY
1485	GERHART
1486	SIPHAN
1487	FANSLER
1488	BRICHETTO; DELPIANO
1489	EMPTY
1490	GRETZNER; HANNEY
1491	KOLLOS
1492	EMPTY
1493	EMPTY
1494	STARWALT
1495	EMPTY
1496	EMPTY
1497	NOVITSKY
1498	RONERO
1499	EMPTY
1500	BERTEOTTI
1501	EMPTY
1502	EMPTY
1503	EMPTY
1504	KALINOSKI
1505	EMPTY
1506	EMPTY
1507	EMPTY
1508	WALSTON
1509	DENNINGTON
1510	EMPTY
1511	FEELA
1512	EMPTY
1513	BEERLE; TILUS; VILLALOVOS
1514	EMPTY
1515	STAMPKA
1516	EMPTY
1517	MACMULLAN; KROEMER; BRENDLE
1518	VENNERI
1519	DANSBURY
1520	UDINSKY
1521	EMPTY
1522	EMPTY
1523	EMPTY
1524	EMPTY
1525	FELSON; POLACCO; VANATTA; BARRERA
1526	EMPTY
1527	EMPTY
1528	EMPTY
1529	KALISCH; ODUM
1530	VADLAMUDI
1531	KOMLOS
1532	WESCOM
1533	BEERLY; LUSCOMBE; DINGUS
1534	EMPTY
1535	FEELY
1536	EMPTY
1537	SEVIER
1538	EMPTY
1539	MENETTE; BARRERO
1540	TENSLEY
1541	EMPTY
1542	MANIATIS; ANTHONY
1543	GODINA
1544	EMPTY
1545	EMPTY
1546	WEESE
1547	GODINE; PYUN
1548	EMPTY
1549	GODING
1550	EMPTY
1551	FRAIZER
1552	HEKMAN; MANSMITH
1553	HEVESSY; SCORZELLI
1554	EMPTY
1555	HOILMAN
1556	GLOFF; BENEDEK
1557	GODINO; AUSTILL
1558	JAINLETT
1559	EMPTY
1560	EMPTY
1561	EMPTY
1562	DEBARDELABEN; ANTIONE; MCCLELLAN
1563	BROBST
1564	RONGSTAD
1565	PALAZOLA; WHITLING; AN
1566	AO; SIRHAN
1567	PROWS; GAGNE
1568	GEORGOPOULOS
1569	AR; NATALIA; KLEMISCH; RETTKOWSKI
1570	EMPTY
1571	SLABODA
1572	AU
1573	NATALIE; TENTLER; SLEPER
1574	AW
1575	EMENAHA; AX
1576	EMPTY
1577	PIRROTTA; TWEDELL
1578	THOENNES; BRAZILE
1579	EMPTY
1580	EMPTY
1581	EMPTY
1582	CASSIUS; ROPERS
1583	EMPTY
1584	TERHORST
1585	BRAZILL; HOBBS
1586	EMPTY
1587	EMPTY
1588	EMPTY
1589	GOEING
1590	CAROVSKI
1591	HIRKALER; LUEVAND; MCELDERRY; HANNAFORD; HOBBY
1592	HELMAN
1593	EMPTY
1594	EMPTY
1595	EMPTY
1596	EMPTY
1597	EMPTY
1598	PURDUE
1599	EMPTY
1600	BEREDA
1601	EMPTY
1602	LUEVANO
1603	VRANICH
1604	HARKCOM
1605	ALLEVA
1606	PURDUM; CROSWELL; HOERNER; DRAGON
1607	YENNER; DRAGOO; GIANNONE
1608	SCARPONE
1609	JEFFS; BOHNE
1610	EMPTY
1611	NIEMITZIO; DRAGOS
1612	EMPTY
1613	EMPTY
1614	YENNEY
1615	ESPOSITA; CONLY
1616	BEITZEL; DUMLAO
1617	EMPTY
1618	PINKHAM
1619	EMPTY
1620	VONNIEDERHAUS; HILLIKER
1621	EMPTY
1622	EMPTY
1623	BARTERS; RAETHER
1624	JELLINEK; TOELLE
1625	DORVIL; MCCLUNE
1626	EMPTY
1627	RYUN; SYPULT; REIERSON; BALDOCK; MCCLUNG
1628	GEILS
1629	CLAUSELL; MELIUS; HARNED; ESPOSITO
1630	SINDEL
1631	ESCALON; GIARRAPUTO; NETTLETON
1632	SINDEN
1633	DELRE; BEHRLE
1634	UZDYGAN; GRABLE
1635	GARCILAZO; SKILES
1636	SODERBERG
1637	EMPTY
1638	EMPTY
1639	EMPTY
1640	EMPTY
1641	EMPTY
1642	NEUHAUSER
1643	MASSENBERG; HARNER
1644	HARNES; HADDON
1645	SANDEEN
1646	POTENZA
1647	EMPTY
1648	JANCZAK; YEADON
1649	DELUSIA; SOLIANI; WILSON
1650	HARNEY
1651	EMPTY
1652	ESHENBRENNER
1653	HADDOW; CROWFORD
1654	ESTELA; HADDOX; ABRAHAM
1655	LEVOCI; DORAIS
1656	HIERHOLCER
1657	DUNLAP
1658	DAGGETT
1659	EMPTY
1660	FELDHAUS
1661	MALMBERG; HOUDE
1662	MASINCUP
1663	EMPTY
1664	BOHLAND
1665	THRAPP; ESTELL
1666	ESTIMABLE
1667	EMPTY
1668	VANLENT
1669	ROUILLARD
1670	EMPTY
1671	DISARUFINO; ANTUNA
1672	MIVSHEK; HENMAN
1673	EMPTY
1674	GRONITZ; FARABAUGH; FIELD
1675	EMPTY
1676	EMPTY
1677	EMPTY
1678	EMPTY
1679	ZAHRADKA; BETHURUM
1680	DELAPORTE; FISCEL
1681	GOGINS
1682	EMPTY
1683	NIESBORELLA; ACHZET
1684	EMPTY
1685	VANETTA
1686	PEA; CLAYBORN
1687	ODONELL; TIBBALS
1688	EMPTY
1689	LIDDIE; PED
1690	PEE
1691	ESPOSTO; ANGELES
1692	EMPTY
1693	GARABEDIAN
1694	EMPTY
1695	FIELY; MOZELAK; SLODYSKO
1696	EMPTY
1697	PEL
1698	ROSERO
1699	PEN
1700	JAHNSEN
1701	EMPTY
1702	GOBERN
1703	EMPTY
1704	BASSETTE
1705	EMPTY
1706	WIESE
1707	HANAGAMI
1708	BASSETTI; GOBERT; PEW
1709	LONGHENRY
1710	FISCELLA
1711	CAPALDI
1712	LAPPINGA; TYUS
1713	EMPTY
1714	BOHMANN; FJELD
1715	EMPTY
1716	EMPTY
1717	CAPALDO
1718	EMPTY
1719	CABRERA
1720	WIESS; FOLLETTE
1721	WIEST
1722	ABBATIELLO; MCCULLARS
1723	EMPTY
1724	OUYE; WILDHABER; WOLKEN
1725	GRANDIN
1726	KOELEWYN
1727	LEDSINGER; FAZENBAKER; QUINTANILLA
1728	EMPTY
1729	WINSON
1730	DEROGATIS
1731	CARTAYA; VATHRODER; STENEHJEM; DIBERNARDO; BATTAGLIA
1732	HILSTAD
1733	CABRERO; WINSOR
1734	DOUVIA; GASSNER
1735	EMPTY
1736	EMPTY
1737	MOKBEL
1738	EMPTY
1739	EMPTY
1740	EMPTY
1741	EMPTY
1742	MUNDORF
1743	RAZIANO; ROTERT
1744	EMPTY
1745	FRANZEL
1746	ANKENMAN
1747	SYKORA; FRANZEN
1748	FRANZEO; ROSECRANS
1749	MARKOVITZ
1750	ALLENBRAND
1751	EMPTY
1752	PENDRY
1753	EMPTY
1754	EMPTY
1755	EMPTY
1756	EMPTY
1757	BURROW
1758	MANGANO
1759	FLICKER
1760	SILUIS
1761	GRAGSON
1762	EMPTY
1763	LITTREL
1764	EMPTY
1765	EVANCHO
1766	HOLIDAY
1767	EMPTY
1768	VENTERS
1769	JANISZEWSKI; ALTENHOFEN; HUNSAKER
1770	MALLETTE
1771	STELLINGS
1772	ASANTE
1773	EMPTY
1774	SAKURAI; EZELLE
1775	TROMBA; KOSLOW
1776	CRICKENBERGER
1777	PATTINSON
1778	CORDASCO
1779	KNIPFEL; ALVIRA; AUZENNE
1780	EMPTY
1781	EMPTY
1782	ABREAU; BLONDER
1783	EMPTY
1784	EMPTY
1785	EMPTY
1786	EMPTY
1787	EMPTY
1788	GODERT
1789	FOLLIARD; SICKMAN; SAHAGUN; MARKOWITZ
1790	EMPTY
1791	BEAUHARNOIS; STIGLER
1792	EMPTY
1793	EMPTY
1794	EMPTY
1795	EMPTY
1796	EIFLER; GRAUBARD; GROFF
1797	EMPTY
1798	EMPTY
1799	HAVNEN
1800	EMPTY
1801	HOUGHLAND
1802	EMPTY
1803	HAVNER
1804	KNIPPING; FRANCOUR
1805	EMPTY
1806	EMPTY
1807	TYROL
1808	PINELA; ROVERE; SAGGESE; HELTSLEY; HOLTZBERG
1809	TYRON
1810	VALENSUELA; DELGUIDICE; GROFT; SODERLING; HIGHAM
1811	DECLERCQ
1812	EMPTY
1813	NGO
1814	BARTLETTE; DORCENT
1815	EMPTY
1816	EMPTY
1817	EMPTY
1818	HEINEMEYER; ROVERO
1819	PINELL
1820	MUNFORD
1821	EMPTY
1822	MCGAVISK; PINELO; MOHSIN; CIPOLLA
1823	SPEELMAN
1824	EMPTY
1825	HUBBS
1826	PHILLIES
1827	MCKINDRA
1828	CROLLEY; BUTRON
1829	EMPTY
1830	EMPTY
1831	HUBBY; SYMORE
1832	PAFFRATH; HERMAN
1833	ILIFFE; SPAKES
1834	OPUNUI
1835	SEPTON
1836	EMPTY
1837	ONTIVEROS
1838	KROMMES; EGLESTON
1839	LATHON; ZARRELLA
1840	DIAMANTOPOULO
1841	RAELSON; SANDVIG
1842	EMPTY
1843	GILLOCK
1844	ONTIVEROZ
1845	SANDVIK
1846	EMPTY
1847	ZEHERQUIST
1848	EMPTY
1849	EMPTY
1850	EMPTY
1851	BUNDREN
1852	PRATELY
1853	EMPTY
1854	LEBRUN
1855	EMPTY
1856	EMPTY
1857	EMPTY
1858	RUYS
1859	EMPTY
1860	KAYLO; BOHRINGER
1861	EMPTY
1862	EMPTY
1863	NORENA
1864	EMPTY
1865	RUYZ
1866	BRAVATA
1867	EMPTY
1868	ABALOS; CROMLEY
1869	GERRARD
1870	EMPTY
1871	EMPTY
1872	EMPTY
1873	KADLE
1874	EMPTY
1875	ABALOZ; LEVARIO
1876	NERSESIAN
1877	VANDALSEN
1878	EMPTY
1879	EMPTY
1880	GERRARO
1881	EMPTY
1882	EMPTY
1883	SONDERS
1884	DISCHINGER
1885	WHITTING
1886	HUERTA
1887	EMPTY
1888	ALDRETE
1889	EMPTY
1890	EMPTY
1891	EMPTY
1892	EMPTY
1893	EMPTY
1894	EMPTY
1895	EMPTY
1896	EMPTY
1897	HECKERS
1898	ORENDER; HECKERT
1899	MCALEVY
1900	HUERTO
1901	LEHNERTZ; RECINE; HOMEYER
1902	DOTTERER
1903	EMPTY
1904	EMPTY
1905	EMPTY
1906	KAZMORCK
1907	EMPTY
1908	HERRBOLDT
1909	EMPTY
1910	GOULART
1911	EMPTY
1912	LIA
1913	EMPTY
1914	EMPTY
1915	EMPTY
1916	LIE
1917	HIDDEN
1918	DUENWALD
1919	EMPTY
1920	HATTABAUGH; HEATON
1921	HUNSPERGER
1922	FOELL
1923	ORTOLANO; HAYNER
1924	LIM; HAYNES
1925	LIN
1926	LIO
1927	GULBRANSEN
1928	CHENNAULT
1929	EMPTY
1930	LIS
1931	EMPTY
1932	BENTHAM; LIU
1933	NORSKOG; SIVYER; LIV
1934	VASAURE
1935	DELMOLINO; FUNSTON
1936	SHEFFLER
1937	LIZ
1938	EMPTY
1939	KINZINGER
1940	EMPTY
1941	EMPTY
1942	PETRUZZI
1943	DUBSON; MENOTTI; REDING; VICKERS
1944	FENNINGER; NATHE
1945	GUIALDO; PATOLOT
1946	FARWICK
1947	EMPTY
1948	COHRS
1949	VICKERY
1950	EMPTY
1951	BLOXHAM
1952	HEUMAN; INIGUEZ
1953	EMPTY
1954	NATHO
1955	EMPTY
1956	EMPTY
1957	AANENSON
1958	GRIESER
1959	CATALANOTTO; FLATHERS; LAWHON
1960	EMPTY
1961	EMPTY
1962	GINGUES; CHARRIER
1963	GILLMER; OGIBA; GARRIGUS
1964	EMPTY
1965	EMPTY
1966	ECHENIQUE; KENISON
1967	BALANCIA
1968	WORKER
1969	EMPTY
1970	WOELFLE; GOLEMBESKI; CHARRIEZ; SIBRIAN
1971	EMPTY
1972	EMPTY
1973	MENDIZABAL; FASCHING
1974	EMPTY
1975	BRLETICH
1976	HARELSON; LAMPRECHT
1977	KOLDA; WIERSON
1978	RABALAIS
1979	EMPTY
1980	KLUKKEN; PADILLA
1981	MACAFEE; GINOZA
1982	EMPTY
1983	EMPTY
1984	CRAIGHEAD
1985	EMPTY
1986	QUITUQUA; MCMENOMY
1987	SCHNABEL
1988	CROPLEY
1989	BOILARD
1990	FRECKLETON
1991	GREYDANUS; MULLETT; STILLER
1992	EMPTY
1993	EMPTY
1994	NACION; MARDESICH; PADILLO
1995	JOFFE; SETTON
1996	EMPTY
1997	RIDGNAL; SJODIN
1998	STILLEY
1999	EMPTY
2000	EMPTY
2001	EMPTY
2002	HOOBLER
2003	EMPTY
2004	FRIETAS; AUBE; HECTOR
2005	EMPTY
2006	EMPTY
2007	NAWWAR
2008	EMPTY
2009	EMPTY
2010	TRAYCHEFF
2011	DEGENHART
2012	MICKENS
2013	VACLAVIK; ZARRILLO
2014	PANCHANA; LITRENTA
2015	EMPTY
2016	LUCCHETTI
2017	EMPTY
2018	PRACHT
2019	EMPTY
2020	EMPTY
2021	HENRIKSON
2022	HOVELSON
2023	MORBER
2024	BRIDJMOHAN; GESSERT
2025	FORTHMAN
2026	STOUTENGER; VONSEGGERN
2027	EMPTY
2028	EMPTY
2029	SORICELLI; TRUMBO
2030	EMPTY
2031	STIMLER
2032	EMBERLIN
2033	EMPTY
2034	HAATAJA; FLEISCHACKER
2035	OBENAUER
2036	EMPTY
2037	SCHAFFERT
2038	STRENGTH
2039	EMPTY
2040	BUBA
2041	BUBB
2042	RUEHLING; WITTBRODT; SCARRITT; KNIPPERS; CHARTIER
2043	EMPTY
2044	HANDON
2045	REDDICKS
2046	EMPTY
2047	EMPTY
2048	EMPTY
2049	LOCKEN
2050	SOLICH
2051	PIIRTO
2052	HEGRE; APPLEGATE
2053	LOCKER
2054	LINSTROM
2055	ANGERMEIER; KOZLOW; LOCKET; STORJOHANN
2056	EMPTY
2057	REGINA
2058	EMPTY
2059	EMPTY
2060	PECARARO; LOCKEY
2061	CODISPOT; NASSEF; REGINE; WOHLWEND
2062	SCIALDONE; CRITTON
2063	HEBRARD
2064	EMPTY
2065	EMPTY
2066	EMPTY
2067	BALLMER; MALLA
2068	EMPTY
2069	ALTAMIRUNO; MULKERIN
2070	MOSBEY
2071	MALLE; REGINO
2072	EMPTY
2073	PLEWINSKI; OBIERNE; NASSER
2074	EMPTY
2075	SCHENFELD; JULOCK; KILARJIAN
2076	CIPULLO; SPICHER
2077	SALONIA; FRITCH
2078	VANWASSENHOVE
2079	GILOMEN
2080	YACULLO; KANTHAK; OACHS; CUBA
2081	MIZWICKI; CZAPSKI; MALLO
2082	EMPTY
2083	GAMBEE; REBERA
2084	LANDBORG; FAUBION
2085	FORNATARO
2086	EMPTY
2087	OEFTGER; KAUPP; POPESCU
2088	YELDON
2089	LINDIE; SOLTANI; OGBURN
2090	GAMBEL
2091	LINDIG; MALLY
2092	NEINER; KAUPU
2093	EMPTY
2094	EMPTY
2095	EMPTY
2096	ADDAMS; GAMBER
2097	CROSLEN; CUBR
2098	EMPTY
2099	PASCUZZI
2100	EMPTY
2101	EMPTY
2102	AEMMER; REBERT
2103	MICHARD
2104	JODHA
2105	BLONSKY; BROOKSKENNEDY
2106	VANFOSSAN
2107	BICKHAM; FIRTH
2108	GUZICZEK; CROSLEY
2109	GORING; BRICKHOUSE
2110	SPLETZER
2111	EMPTY
2112	JENTZEN; HEYMAN
2113	BROCKELL; BRISTLE
2114	KRAKAUER
2115	FANTAZIA
2116	GUDGELL
2117	EMPTY
2118	AREVALO
2119	EMPTY
2120	DUBA
2121	NIEMAN
2122	EMPTY
2123	FULLITON; HARDEBECK
2124	HENEIN; ASHURST; STRINGHAM; DUBE
2125	EMPTY
2126	EISELMAN
2127	DRAWBAUGH
2128	EMPTY
2129	WIXSON
2130	EMPTY
2131	PIQUETTE
2132	LEVREAU; SULZBACH
2133	EMPTY
2134	EMPTY
2135	EWALD
2136	EMPTY
2137	EMPTY
2138	HANNAWAY; DUBS
2139	EMPTY
2140	EMPTY
2141	GRILL
2142	EMPTY
2143	KOWALOWSKI; JANDRIN
2144	DUBY
2145	TRABOLD
2146	SERISKY; WESTBERG
2147	EMPTY
2148	JANDRIS
2149	EMPTY
2150	EMPTY
2151	OVERSON; EWALT
2152	SPIKER
2153	GLADWELL; BRITTLE; AZURE; SPIKES
2154	BURDOCK; VIEYRA
2155	SEXTON
2156	EMPTY
2157	ZWIEBEL
2158	DUNLEAVY
2159	JALONEN
2160	DURELLI; DUBOSE
2161	BONDURA
2162	FUELL; WROBEL
2163	BIEDEKAPP; GESSFORD
2164	EMPTY
2165	GORNIKIEWICZ
2166	COHENS
2167	MATHERLY
2168	HEETH
2169	EMPTY
2170	EMPTY
2171	EMPTY
2172	ELDERIDGE; DREIBELBIS
2173	QUINNIE; ALCARAZ
2174	EMPTY
2175	EMPTY
2176	ANASTOS
2177	NOTARI; FLYGARE
2178	PRECHT; GELLMAN
2179	LANGELLA
2180	EMPTY
2181	LARZELERE; LANFORD
2182	EMPTY
2183	NOTARO
2184	EMPTY
2185	EMPTY
2186	ALLMAND
2187	EMPTY
2188	TEASDALE
2189	TALIFERRO; MCGETTIGAN; PRENDERGAST
2190	EMPTY
2191	EMPTY
2192	EMPTY
2193	EMPTY
2194	BARGANIER
2195	EMPTY
2196	SPANBAUER
2197	EMPTY
2198	EMPTY
2199	ADRIEN
2200	EMPTY
2201	WUEST
2202	DREITZLER
2203	EMPTY
2204	HARDON
2205	FAUSSET
2206	EISENMAN
2207	EMPTY
2208	EMPTY
2209	EMPTY
2210	EMPTY
2211	RODENBURG
2212	EMPTY
2213	TRIANA
2214	DEUTSCH
2215	KINSLAND
2216	EMPTY
2217	EMPTY
2218	DELUISE; HILYER
2219	EMPTY
2220	SATCHEL; GIESEKING
2221	EMPTY
2222	EMPTY
2223	DICIANO
2224	EMPTY
2225	EMPTY
2226	SATCHER
2227	MELLA; TRIANO
2228	MOULTON
2229	EMPTY
2230	EMPTY
2231	OLIVERIA; MELLE
2232	EMPTY
2233	EMPTY
2234	EMPTY
2235	PLIKERD
2236	WALBRECHT
2237	LOSOLLA; HILDEN
2238	DETTMER
2239	EMPTY
2240	GUBA
2241	LANDFORD; MELLO
2242	EMPTY
2243	LABARGE
2244	EMPTY
2245	JAVELLANA; MELLS; OLIVERIO; WORTHINGTON
2246	SAWDO; ADHAMI; DRZEWIECKI; DEGENNARO
2247	EMPTY
2248	HAMPARIAN
2249	NOVARA
2250	EMPTY
2251	GUINLE; CHAMPOUX; STRACHAN
2252	EMPTY
2253	SONSINO; GUILD; SONGER
2254	GUILE; HERZIG
2255	EMPTY
2256	GUERRIERI
2257	THANAS; ANSTETT
2258	EMPTY
2259	CALWAY
2260	CHARLTON
2261	FOK; GUILL
2262	KORSLUND; GLADSTEIN; HOVERSON; GUERRIERO
2263	EMPTY
2264	FON
2265	KAUSHIVA; SISSELL; UNDERBERG; FOO; YOKUM
2266	EMPTY
2267	EMPTY
2268	LAGERSTEDT; CROWLEY
2269	DAJANI
2270	TAKAGI
2271	EMPTY
2272	EMPTY
2273	CRUMBLEY
2274	FOX
2275	SKYLES; ROSENFELD; FOY
2276	EMPTY
2277	MEHLMAN
2278	GEHRED; MANTANO; ALBACH; MARCUSSEN
2279	NANNA; MCMENIMEN
2280	HARTRUM; KNOEPFLER; HUBA
2281	EMPTY
2282	EMPTY
2283	GROUND
2284	BIRKHIMER
2285	EMPTY
2286	TANCER
2287	SORICE; NANNI
2288	SPROAT
2289	EMPTY
2290	EMPTY
2291	HUBL; BOEDECKER
2292	GEHRER
2293	AKHTAR
2294	GEHRET
2295	LEHNORTT
2296	GARBER
2297	EMPTY
2298	EMPTY
2299	EMPTY
2300	EMPTY
2301	EMPTY
2302	TALAGA
2303	NANNY
2304	DEZALIA; LINNEMANN
2305	VANDEWALKER
2306	EMPTY
2307	EMPTY
2308	FRITCHLEY; RUPNICK; LAWRY
2309	GOWING
2310	EMPTY
2311	MUTHANA; LABRE; GIDDINGS
2312	EMPTY
2313	EMPTY
2314	EMPTY
2315	EMPTY
2316	EISLER
2317	BICKLEIN
2318	EMPTY
2319	EMPTY
2320	WESTLING
2321	STONESTREET; GOWINS
2322	HINDES
2323	EISLEY; VILLEGAS
2324	EMPTY
2325	WEISKOPF
2326	EMPTY
2327	RIFFLE
2328	YERDON
2329	DELPRINCIPE; ATWELL
2330	EMPTY
2331	ZEHRBACH; SCHECHTMAN
2332	EMPTY
2333	EMPTY
2334	GORELICK; VANWART
2335	EMPTY
2336	EMPTY
2337	EMPTY
2338	SUSSWEIN
2339	EMPTY
2340	BARANGA; HIETT
2341	EMPTY
2342	ROBATEAU; MAZUROWSKI
2343	BOSCHULT; LANGILLE
2344	FORTE
2345	BLOTSKY; CONWILL
2346	EMPTY
2347	FORTH
2348	LEYMEISTER; FORTI
2349	GWILT
2350	EMPTY
2351	STAINBACH; KAPPLER
2352	INIQUEZ
2353	EMPTY
2354	STAINBACK
2355	EMPTY
2356	EMPTY
2357	EMPTY
2358	FORTS
2359	EMPTY
2360	JUBA; HELTON
2361	JUBB; GLATT
2362	WITHIAM
2363	EMPTY
2364	CHERUBINI; RAYCRAFT
2365	METEVELIS; TERREBONNE; ALDACO
2366	DARENSBOURG
2367	MAJERSKY; GLATZ
2368	ANLIKER; MARRUJO
2369	CASHMORE; SCHMUHL; RINKENBERGER; LOKKEN
2370	CHERUBINO; COLQUITT
2371	VANTREESE
2372	HORIGAN
2373	LOKKER
2374	MOLANDS
2375	EMMICK
2376	BIEGLER; AXFORD
2377	APELIAN
2378	EMPTY
2379	EMPTY
2380	EMPTY
2381	EMPTY
2382	EMPTY
2383	KALLBRIER
2384	TWIFORD; LOCKLIN
2385	WONNACOTT
2386	HEDDLESTEN
2387	MILLA
2388	WALPER
2389	EMPTY
2390	MOLESWORTH; BOHL
2391	COTILLA; MILLE; BOHM
2392	BOHN
2393	BOHO
2394	WAISANEN; DAMANN
2395	RUTHSTROM
2396	POMBO; BOHR
2397	BOHS
2398	EMPTY
2399	EMPTY
2400	KUBA; DANSEREAU
2401	EMPTY
2402	WONDERLING; SCHENEWERK; WRUBEL
2403	LABERGE
2404	LAUTH; KUBE
2405	COTILLO; MILLS
2406	MARICHALAR; SYLVEST
2407	EMPTY
2408	EMPTY
2409	EMPTY
2410	EMPTY
2411	TANGERMAN; MILLY
2412	EMPTY
2413	EMPTY
2414	KUBO; LINSON
2415	GABISI
2416	VILDOSOLA; LAUTT
2417	FILIPIAK
2418	STREJAN; HERRIOTT
2419	EMPTY
2420	KUBU
2421	REPINE
2422	LAUTZ
2423	RAZZANO; DUNSON
2424	THREETS; YOCHIM
2425	DUMMETT; WUNNER
2426	EMPTY
2427	MOJZISIK; BODAMER
2428	LOBASSO
2429	EMPTY
2430	LASERNA
2431	EMPTY
2432	BRADNER; LIGHTLE; COHN
2433	COHO; CELESTINE
2434	EMPTY
2435	PFAFFINGER; LOGGIN
2436	CALICUTT
2437	EMPTY
